"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2015","2015",0.22809,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2016","2016",0.22317,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2017","2017",0.2074,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2018","2018",0.19539,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2019","2019",0.19019,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2020","2020",0.19986,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2021","2021",0.19883,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","1996","1996",1.57402,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","1997","1997",1.51081,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","1998","1998",1.4432,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","1999","1999",1.46142,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2000","2000",1.49681,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2001","2001",1.58137,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2002","2002",1.66034,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2003","2003",1.70738,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2004","2004",1.74935,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2005","2005",1.89168,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2006","2006",2.03423,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2007","2007",2.13182,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2008","2008",2.23567,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2009","2009",2.23671,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2010","2010",2.21791,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2011","2011",2.102,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2012","2012",2.07494,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2013","2013",2.04347,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2014","2014",1.93558,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2015","2015",1.82682,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2016","2016",1.81376,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2017","2017",1.80241,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2018","2018",1.78641,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2019","2019",1.76643,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2020","2020",1.77095,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2021","2021",1.77393,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","1996","1996",0.24954,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","1997","1997",0.25988,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","1998","1998",0.25553,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","1999","1999",0.25728,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2000","2000",0.24912,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2001","2001",0.23433,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2002","2002",0.23131,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2003","2003",0.22023,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2004","2004",0.2071,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2005","2005",0.20075,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2006","2006",0.20482,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2007","2007",0.20891,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2008","2008",0.21362,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2009","2009",0.22221,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2010","2010",0.23727,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2011","2011",0.24222,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2012","2012",0.25842,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2013","2013",0.27738,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2014","2014",0.26769,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2015","2015",0.25607,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2016","2016",0.24801,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2017","2017",0.23422,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2018","2018",0.22703,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2019","2019",0.21818,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2020","2020",0.20959,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2021","2021",0.21204,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","1996","1996",0.39889,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","1997","1997",0.42826,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","1998","1998",0.51185,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","1999","1999",0.55235,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2000","2000",0.55655,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2001","2001",0.57337,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2002","2002",0.59756,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2003","2003",0.60952,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2004","2004",0.62399,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2005","2005",0.6368,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2006","2006",0.65843,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2007","2007",0.68597,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2008","2008",0.72803,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2009","2009",0.73374,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2010","2010",0.73553,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2011","2011",0.76382,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2012","2012",0.7586,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2013","2013",0.78016,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2014","2014",0.82389,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2015","2015",0.87877,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2016","2016",0.93275,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2017","2017",0.94512,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2018","2018",0.94885,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2019","2019",0.97593,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2020","2020",1.04967,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2021","2021",1.0749,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","1996","1996",0.66187,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","1997","1997",0.67537,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","1998","1998",0.64231,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","1999","1999",0.67864,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2000","2000",0.7131,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2001","2001",0.74014,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2002","2002",0.73669,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2003","2003",0.71916,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2004","2004",0.70257,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2005","2005",0.70935,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2006","2006",0.69552,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2007","2007",0.73753,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2008","2008",0.72326,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2009","2009",0.74533,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2010","2010",0.73326,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2011","2011",0.74205,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2012","2012",0.75396,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2013","2013",0.74712,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2014","2014",0.77236,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2015","2015",0.83018,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2016","2016",0.93294,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2017","2017",0.95114,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2018","2018",0.9897,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2019","2019",1.02264,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2020","2020",1.06956,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2021","2021",1.07239,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","1996","1996",1.64689,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","1997","1997",1.65457,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","1998","1998",1.65631,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","1999","1999",1.70851,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2000","2000",1.72709,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2001","2001",1.74964,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2002","2002",1.76614,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2003","2003",1.75745,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2004","2004",1.71479,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2005","2005",1.70032,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2006","2006",1.7071,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2007","2007",1.71583,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2008","2008",1.74259,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2009","2009",1.84159,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2010","2010",1.81974,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2011","2011",1.82496,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2012","2012",1.84784,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2013","2013",1.86261,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2014","2014",1.89226,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2015","2015",1.91845,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2016","2016",1.92024,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2017","2017",1.94581,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2018","2018",1.95257,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2019","2019",1.98184,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2020","2020",2.06465,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2021","2021",2.01882,,
"EXPGDP_TOT","GERD as a percentage of GDP","TCD","Chad","2016","2016",0.3005,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2002","2002",0.06617,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2003","2003",0.03776,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2004","2004",0.03424,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2005","2005",0.02936,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2006","2006",0.03122,,
"EXPGDP_TOT","GERD as a percentage of GDP","VIR","United States Virgin Islands","2007","2007",0.02717,,
"EXPGDP_TOT","GERD as a percentage of GDP","ASM","American Samoa","2003","2003",0.18787,,
"EXPGDP_TOT","GERD as a percentage of GDP","ASM","American Samoa","2004","2004",0.32528,,
"EXPGDP_TOT","GERD as a percentage of GDP","ASM","American Samoa","2005","2005",0.36692,,
"EXPGDP_TOT","GERD as a percentage of GDP","ASM","American Samoa","2006","2006",0.39552,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2005","2005",0.18907,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2006","2006",0.31742,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2007","2007",0.2011,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2008","2008",0.23803,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2009","2009",0.24014,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2010","2010",0.18823,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2011","2011",0.15296,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2012","2012",0.2501,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2013","2013",0.31853,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2014","2014",0.33713,,
